,index,serviceCentre,dummy,overall rating,dummy1,geo_location,Unnamed: 5,Unnamed: 6,user,Unnamed: 8,date,rating,review,Unnamed: 12,response,review_original,Key Topics,Sentiment,Product Quality,Staff,Service Time,Music System,Recall,Brake,Oil Change/Refill,Wheel/Tires,Service Cost,Service Diagnostics,Facilities,Windshield,Door,Battery,Engine,Product Availability,Not Classified,Customer Service,Service Quality
92,92,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,Mohamed Almaleki,https://www.google.com/maps/contrib/100422679423824897281/reviews?hl=en,a year ago,1 star,They worst place you can go to. ANTHONY MEZZATESTA  Is one of they worst mangers. Unprofessional and has an attitude. He has my car there for 2 weeks and nothing had happened to it.,,"Mohamed, we are sorry to see you had a negative experience at our service center. Please know customer safety and satisfaction are our #1 priority. I would appreciate the opportunity to speak with you directly so we can get this sorted out. Please give me a call at your earliest convenience. -Yvonne Brown, Customer Relations Manager, (718)657-8888",They worst place you can go to. ANTHONY MEZZATESTA  Is one of they worst mangers. Unprofessional and has an attitude. He has my car there for 2 weeks and nothing had happened to it.,"Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,93,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,David Miller,https://www.google.com/maps/contrib/106234814800780499939/reviews?hl=en,6 years ago,1 star,I see my rim is damaged because clearly someone didn't take off the tire properly. Very upset and will never go back ok to get my car serviced there !!!!!  I paid $700.00 for service now my 200.00 rim needs to be fixed. Careless!!!!!  So my bill is now 900.00. Thx Ford Lincoln!!!!!!,2.0,"David, we would like to hear more specifically about your concerns. At your earliest convenience please contact Call Ruthie at 718-657-5222. She is awaiting your call.",I see my rim is damaged because clearly someone didn't take off the tire properly. Very upset and will never go back ok to get my car serviced there !!!!!  I paid $700.00 for service now my 200.00 rim needs to be fixed. Careless!!!!!  So my bill is now 900.00. Thx Ford Lincoln!!!!!!,"Product Quality, Service Cost, Facilities",Negative,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
94,94,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,Sunil Charan,https://www.google.com/maps/contrib/111877011628249854877/reviews?hl=en,6 years ago,3 stars,"Went in for service.  They explained I needed to leave my car.  I asked for a loaner vehicle, but they told me I had to reschedule my appointment for that.  They only time they had available was 10 days later.",,We are sorry to see you did not receive the 5 star service you deserve. Please understand that right now our service center is undergoing construction and we are building a brand new state of the art service center. If there is anything we can do to improve your experience with us please reach out to Ruthie at 718-657-5222,"Went in for service.  They explained I needed to leave my car.  I asked for a loaner vehicle, but they told me I had to reschedule my appointment for that.  They only time they had available was 10 days later.","Product Quality, Service Time, Staff",Negative,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,Mary Ramirez,https://www.google.com/maps/contrib/111902027590323716667/reviews?hl=en,5 years ago,5 stars,Henry my adviser is friendly and helpful willing to go the extra mile. I like bringing in the vehicle knowing it will be taken care of. Thank you Henry for a job well done.,,,Henry my adviser is friendly and helpful willing to go the extra mile. I like bringing in the vehicle knowing it will be taken care of. Thank you Henry for a job well done.,"Product Quality, Staff, Facilities",Positive,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,96,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,Yolanda Mitchell,https://www.google.com/maps/contrib/117951036670590235171/reviews?hl=en,3 years ago,5 stars,I came in for an oil change and inspection. I found the customer representative Anisa Mayers to be exceptional. Ms. Mayers was personable and kept me informed during the visit.,,,I came in for an oil change and inspection. I found the customer representative Anisa Mayers to be exceptional. Ms. Mayers was personable and kept me informed during the visit.,"Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97,97,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,mia bao,https://www.google.com/maps/contrib/107778273327632992843/reviews?hl=en,2 years ago,1 star,"They are so so so not professional at all,they took almost two months and not find  my car's problem,i drive to another repair shop they took 15minutes find the problem! Unbelievble, dont go there ,dont waste your money and time!",1.0,"Mia, we appreciate you taking the time to leave feedback for our service center. Please know customer satisfaction is our top priority and we take reviews like this very seriously. I'd like the chance to speak with you further to hear more about your experience. Please give me a call at your earliest convenience. -Yvonne Brown, Customer Relations Manager, (718) 657-8888","They are so so so not professional at all,they took almost two months and not find  my car's problem,i drive to another repair shop they took 15minutes find the problem! Unbelievble, dont go there ,dont waste your money and time!","Product Quality, Staff, Service Time",Negative,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,Kazi Riad,https://www.google.com/maps/contrib/118052996437854800346/reviews?hl=en,11 months ago,1 star,Biggest mistake that people buy ford my car got stop middle of the road and they don’t have any availability in a week to fixed my car this is insane,,"Kazi, we are very sorry to see your negative review. Please know that customer safety and satisfaction are our top priorities and we take reviews like this very seriously. I would like the chance to speak with you towards a resolution. At … More",Biggest mistake that people buy ford my car got stop middle of the road and they don’t have any availability in a week to fixed my car this is insane,"Product Availability, Service Time, Product Quality",Negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,99,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,J O-P (JQ),https://www.google.com/maps/contrib/109581233090018152140/reviews?hl=en,3 years ago,5 stars,"Customer service is amazing here, I come to this place for minor things I could do myself.  All the staff are super friendly  and would definitely tell others who own a Ford to get their services done here",,,"Customer service is amazing here, I come to this place for minor things I could do myself.  All the staff are super friendly  and would definitely tell others who own a Ford to get their services done here","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100,100,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,JEAN DE LA CRUZ,https://www.google.com/maps/contrib/101019022774722167856/reviews?hl=en,5 years ago,5 stars,"I owned a 2017 Ford Mustang, they always try to take care of me. From the moment I’ll drive in, the staff care about you & your car not your pocket. You feel like family that moment you walk in.",,,"I owned a 2017 Ford Mustang, they always try to take care of me. From the moment I’ll drive in, the staff care about you & your car not your pocket. You feel like family that moment you walk in.","Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,Jerry Maffia,https://www.google.com/maps/contrib/112256833391295132967/reviews?hl=en,4 years ago,5 stars,"As a new client, during the height of the current NYC health situation, Yvonne Brown and her dep't took excellent care of the issue facing my 2017 Lincoln MKZ. I look forward to working with her in the futuure",,,"As a new client, during the height of the current NYC health situation, Yvonne Brown and her dep't took excellent care of the issue facing my 2017 Lincoln MKZ. I look forward to working with her in the futuure","Product Quality, Staff, Service Cost",Positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102,102,Ford of Queens Service Center,Car Service Station,3.5,624,"92-15 170th St, Woodside, NY 11433, United States","
+1 718-865-8591",https://www.fordofqueensboulevard.com/,mustafizur rahman,https://www.google.com/maps/contrib/114028076766814644458/reviews?hl=en,8 months ago,1 star,"Be care full this people are big scammer advisor
Didn’t want to help,mean and rude.",,We are sorry to see your negative review. Please know our goal is to provide great customer service and we take reviews like this very seriously. I would like the chance to speak with you to restore your faith in our service center. At your … More,"Be care full this people are big scammer advisor
Didn’t want to help,mean and rude.","Product Quality, Staff, Service Cost, Facilities",Negative,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
